send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,Curiousity,Caring,Gratitude,Approval,Desire,Neutral,Excitement,Sadness,top_factor_label
2020-07-15,6:10:43 PM,2.0,US Asylum FWD,2020-07-US-Asylum-2-Cultivation-Cultivation-Partners,Cultivation,Submit your public comment before 11:59 p.m. ET,6059,6046,13.0,157.0,109,1079,8,3.0,3.0,2.0,400.0,Partners,2020-07-US-Asylu,0.1780821917808219,0.0179897672883314,0.0003300874731803,66.01749463607855,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-07-15,6:21:46 PM,2.0,US Asylum FWD,2020-07-US-Asylum-2-Cultivation-Cultivation-AD-25-36-month-donors,Cultivation,Submit your public comment before 11:59 p.m. ET,14234,14215,19.0,131.0,93,1692,16,3.0,3.0,1.0,500.0,Lapsed Donors,2020-07-US-Asylu,0.1188703105240972,0.0065336518195869,7.02543206407194e-05,35.1271603203597,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-07-15,6:27:52 PM,2.0,US Asylum FWD,2020-07-US-Asylum-2-Cultivation-Cultivation-Non-Donors,Cultivation,Submit your public comment before 11:59 p.m. ET,132692,132526,166.0,677.0,523,11274,114,23.0,23.0,5.0,1135.0,Non Donors,2020-07-US-Asylu,0.0849636752780876,0.003941458414976,3.768124679709402e-05,8.553643022940342,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-07-15,6:15:37 PM,2.0,US Asylum FWD,2020-07-US-Asylum-2-Cultivation-Cultivation-PNB,Cultivation,Submit your public comment before 11:59 p.m. ET,65,65,0.0,0.0,0,17,0,0.0,0.0,0.0,0.0,PNB,2020-07-US-Asylu,0.2615384615384615,0.0,0.0,0.0,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-07-15,6:27:52 PM,1.0,US Asylum FWD,jtk651 - Asylum Forward - Non-Donors,Cultivation,Submit your public comment before 11:59 p.m. ET,132693,132514,179.0,652.0,488,10496,102,23.0,23.0,,,Non Donors,jtk651 - Asylum ,0.0790998771600612,0.0036776619716186,,,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-07-15,6:21:46 PM,2.0,US Asylum FWD,2020-07-US-Asylum-2-Cultivation-AD-13-24-month-donors,Cultivation,Submit your public comment before 11:59 p.m. ET,15292,15273,19.0,183.0,129,1798,10,4.0,4.0,1.0,30.0,Lapsed Donors,2020-07-US-Asylu,0.1175778184671723,0.0084357834161653,6.539366989275438e-05,1.9618100967826315,7,0.0,0.0666666666666666,submit public comment 11:59 p.m. et,0.0054226517677307,0.0001407818926963,9.2956077423878e-05,0.0003903726465068,0.8716973662376404,0.0008963594445958,0.0002236592408735,0.045962706208229,0.0009905858896672,0.0005295932642184,0.0001887310063466,0.0001476558536523,1.631589293538127e-05,0.0007260421407409,2.016601138166152e-05,0.0062961112707853,3.757957892958075e-05,0.0005071095656603,5.908439561608248e-05,4.056549005326815e-05,0.0018237020121887,2.7847676392411813e-05,0.0005320070777088,0.0004008148098364,0.0001619010436115,0.0001873103465186,0.0001373390550725,0.0623425059020519,-0.03285213837308437,-0.15782369422857578,0.08436972372007634,4.750654608269902,-0.09090950645237733,-0.20780805406352726,-0.3479964117290866,-0.5731856576020835,Approval
2020-06-24,11:00:58 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-Field-Partner,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",68379,68325,54.0,211.0,175,13669,15,5.0,5.0,35.0,2092.0,Field Partners,2020-06-WRD-Foll,0.1999005542637359,0.0025592652715014,0.0005118530543002,30.594188274177743,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:58 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-AD-13-24-month-donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",34604,34565,39.0,48.0,42,3902,9,1.0,1.0,9.0,690.0,Lapsed Donors,2020-06-WRD-Foll,0.1127615304589064,0.001213732516472,0.000260085539244,19.93989134204138,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:51 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-AD-25-36-month-donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",31129,31095,34.0,53.0,43,3103,9,4.0,4.0,10.0,1685.0,Lapsed Donors,2020-06-WRD-Foll,0.0996819685823508,0.0013813485817083,0.0003212438562112,54.12958977159562,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:58 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-AD-0-12-month-donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",107955,107819,136.0,265.0,226,17000,54,26.0,26.0,94.0,8052.0,First Levels,2020-06-WRD-Foll,0.1574730211662266,0.0020934648696216,0.0008707331758603,74.58663331943866,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:49 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-PNB,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",153,153,0.0,1.0,1,35,0,0.0,0.0,0.0,0.0,PNB,2020-06-WRD-Foll,0.2287581699346405,0.0065359477124183,0.0,0.0,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:57 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-Non-Donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",277118,276618,500.0,424.0,344,26044,160,38.0,38.0,12.0,680.0,Non Donors,2020-06-WRD-Foll,0.0939816251560707,0.0012413484508404,4.3302852936294286e-05,2.453828333056676,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:51 PM,1.0,WRD Follow Up,jtk586 - WRD Follow Up - AD Campaign Donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",10131,9962,169.0,51.0,43,2310,5,2.0,2.0,,,Other,jtk586 - WRD Fol,0.2280130293159609,0.0042443983812061,,,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:51 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-Partners,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",14995,14970,25.0,43.0,31,3455,3,1.0,1.0,14.0,9350.0,Partners,2020-06-WRD-Foll,0.2304101367122374,0.0020673557852617,0.0009336445481827,623.5411803934645,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2020-06-24,11:00:51 PM,1.0,WRD Follow Up,2020-06-WRD-Follow-Up-AD-37-month-donors,Cultivation,"We're so grateful,[ VAR @DefaultName, @Salutation Set @DefaultName = 'friend' IF LENGTH([FirstName]) > 1 THEN Set @Salutation = Concat(ProperCase([FirstName])) ELSE set @Salutation = @DefaultName EN",49212,49164,48.0,119.0,102,14224,24,4.0,4.0,11.0,731.0,Lapsed Donors,2020-06-WRD-Foll,0.2890351946679672,0.0020726652036088,0.0002235227180362,14.854100625863609,6,0.0,0.0,grateful var @defaultname @salutation set @defaultname friend length([firstname 1 set @salutation concat(propercase([firstname set @salutation @defaultname en,0.0317459814250469,9.95175214484334e-05,1.9580003936425783e-05,5.0641516281757504e-05,0.0009785161819308,0.0004119013901799,0.0001135094935307,0.0003519434831105,7.009822729742154e-05,0.000132408196805,0.0001056075052474,3.630258288467303e-05,8.305334631586447e-06,0.0005736526800319,9.89099316939246e-06,0.9567487239837646,4.258749686414376e-05,0.001901919953525,8.80746083566919e-05,2.5474712401774013e-06,0.0001293941313633,2.2010357497492805e-05,4.570836608763784e-05,0.0003010309010278,5.158692511031404e-05,1.3062748621450735e-05,4.493068263400346e-05,0.0059005999937653,-0.06998541211603104,-0.0534827133325152,4.7522525200605354,-0.342204975348813,-0.05952644754999514,-0.2028860694182515,-0.3960309544281966,-0.19090098270042688,Gratitude
2022-06-21,5:00:46 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-Partner,fundraising,=v(@Salut,17391,17350,41.0,46.0,35,6871,3,1.0,1.0,10.0,10075.0,Partners,2022-06-21-WRD-T,0.3950894140647461,0.0020125352193663,0.000575010062676,579.3226381461676,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2022-06-21,5:00:58 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-13-37-Month-Donors-B,fundraising,=v(@Salut,61865,61796,69.0,89.0,46,21665,24,11.0,11.0,2.0,60.0,Lapsed Donors,2022-06-21-WRD-T,0.3501980117998868,0.0007435545138608,3.232845712438374e-05,0.969853713731512,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2022-06-21,5:00:58 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-Non-Donors,fundraising,=v(@Salut,228445,228006,439.0,325.0,248,64149,131,34.0,34.0,4.0,65.0,Non Donors,2022-06-21-WRD-T,0.2808071964805533,0.0010856004727614,1.750968504454026e-05,0.2845323819737793,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2022-06-21,5:00:58 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-13-37-Month-Donors-A,fundraising,=v(@Salut,61832,61773,59.0,76.0,65,21753,18,7.0,7.0,4.0,270.0,Lapsed Donors,2022-06-21-WRD-T,0.3518081252425928,0.0010512356061586,6.469142191745374e-05,4.366670979428128,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2022-06-21,5:00:56 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-0-12-Month-Donors,fundraising,=v(@Salut,128383,128062,321.0,529.0,219,41083,77,30.0,30.0,13.0,840.0,First Levels,2022-06-21-WRD-T,0.3200034272450402,0.0017058333268423,0.0001012595125522,6.542922349532258,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2022-06-21,5:00:55 PM,8.0,WRD Thank You,2022-06-21-WRD-Thank-You-Field-Partner,fundraising,=v(@Salut,66483,66403,80.0,244.0,168,25508,29,11.0,11.0,14.0,25911.0,Field Partners,2022-06-21-WRD-T,0.3836770302182513,0.002526961779703,0.0002105801483085,389.73873020170566,6,0.0,0.0,v(@salut,0.0004990887828171,0.0024030087515711,6.680160731775686e-05,0.0001200535843963,0.0002603257016744,8.410876762354746e-05,9.674777538748458e-05,5.479574610944837e-05,7.88772085797973e-05,5.755484744440764e-05,0.0002105875173583,0.0001322661701124,2.1997338990331627e-05,0.0001175112338387,5.073973079561256e-05,3.025257501576561e-05,2.0123636204516515e-05,0.0002313863951712,4.9543174100108445e-05,1.6150777810253203e-05,3.762585402000696e-05,2.11468886845978e-05,6.317823863355443e-05,8.079676263150759e-06,5.951341518084519e-05,0.0001230462221428,3.393294900888577e-05,0.9950515627861024,-0.5006241691252535,-0.39858112749144115,-0.3122219908440772,-0.3787897815071045,-0.21385937989922693,-0.1813477075973657,-0.40589464746626724,-0.3670711300357832,Neutral
2020-12-18,3:00:50 PM,1.0,World Recover,2020-12-World-Recover-E1-Standard-Partner,Engagement,3 easy ways you can step up to help save lives in 2021,11842,11826,16.0,99.0,67,2692,7,1.0,1.0,18.0,18450.0,Partners,2020-12-World-Re,0.2273264651241344,0.0056578280695828,0.0015200135112312,1558.0138490119912,12,0.4333333333333333,0.8333333333333334,3 easy way step help save life 2021,0.0002423279511276,3.277723226347007e-05,4.76641725981608e-05,6.507983198389411e-05,0.0004530024598352,0.0026984193827956,0.0001147705188486,5.58574429305736e-05,4.908457049168646e-05,9.845195017987862e-05,7.132621249184012e-05,1.223202343680896e-05,4.348619768279605e-06,4.7334531700471416e-05,4.197392627247609e-05,0.0001398142339894,4.840656038140878e-05,5.84773879381828e-05,2.0043238691869192e-05,1.601090480107814e-05,0.0004577290383167,7.135834948712727e-06,7.675807864870876e-05,4.279309359844774e-05,9.378220420330764e-05,6.469796062447131e-05,2.5423218176001683e-05,0.9949142932891846,-0.4972230880238926,-0.38064300639645476,-0.3090632182017157,-0.3765785466021328,-0.21122889846266463,-0.17535743318134606,-0.44446656313757327,-0.41004451900186556,Neutral
